DATE_TIME,day,hour,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,ano_mes,hora,ano,mes,dia
2020-05-19 1:45:00,2020-05-19,1:45:00,4135001,HmiyD2TTLFNqkNe,22.701711,20.7254476,0,2020-5,1:45:00,2020,5,19
2020-05-19 2:00:00,2020-05-19,2:00:00,4135001,HmiyD2TTLFNqkNe,22.759263,20.750472,0,2020-5,2:00:00,2020,5,19
2020-05-19 2:15:00,2020-05-19,2:15:00,4135001,HmiyD2TTLFNqkNe,22.81407379,20.77135579,0,2020-5,2:15:00,2020,5,19
2020-05-19 2:30:00,2020-05-19,2:30:00,4135001,HmiyD2TTLFNqkNe,22.8776184,20.8114706,0,2020-5,2:30:00,2020,5,19
2020-05-19 2:45:00,2020-05-19,2:45:00,4135001,HmiyD2TTLFNqkNe,22.93003147,20.8492228,0,2020-5,2:45:00,2020,5,19
2020-05-19 3:00:00,2020-05-19,3:00:00,4135001,HmiyD2TTLFNqkNe,22.95343633,20.8419148,0,2020-5,3:00:00,2020,5,19
2020-05-19 3:15:00,2020-05-19,3:15:00,4135001,HmiyD2TTLFNqkNe,23.00230913,20.79196993,0,2020-5,3:15:00,2020,5,19
2020-05-19 3:30:00,2020-05-19,3:30:00,4135001,HmiyD2TTLFNqkNe,23.0468344,20.81230067,0,2020-5,3:30:00,2020,5,19
2020-05-19 3:45:00,2020-05-19,3:45:00,4135001,HmiyD2TTLFNqkNe,23.070223,20.8081972,0,2020-5,3:45:00,2020,5,19
2020-05-19 4:00:00,2020-05-19,4:00:00,4135001,HmiyD2TTLFNqkNe,23.08274327,20.7709128,0,2020-5,4:00:00,2020,5,19
2020-05-19 4:15:00,2020-05-19,4:15:00,4135001,HmiyD2TTLFNqkNe,23.19221279,20.85324321,0,2020-5,4:15:00,2020,5,19
2020-05-19 4:30:00,2020-05-19,4:30:00,4135001,HmiyD2TTLFNqkNe,23.21819867,20.8823874,0,2020-5,4:30:00,2020,5,19
2020-05-19 4:45:00,2020-05-19,4:45:00,4135001,HmiyD2TTLFNqkNe,23.2693624,20.983366,0,2020-5,4:45:00,2020,5,19
2020-05-19 5:00:00,2020-05-19,5:00:00,4135001,HmiyD2TTLFNqkNe,23.35167647,21.25187373,0,2020-5,5:00:00,2020,5,19
2020-05-19 5:15:00,2020-05-19,5:15:00,4135001,HmiyD2TTLFNqkNe,23.34258833,21.2198508,0,2020-5,5:15:00,2020,5,19
2020-05-19 5:30:00,2020-05-19,5:30:00,4135001,HmiyD2TTLFNqkNe,23.19291173,20.93427533,0,2020-5,5:30:00,2020,5,19
2020-05-19 5:45:00,2020-05-19,5:45:00,4135001,HmiyD2TTLFNqkNe,23.14720047,21.20465293,0.0003183178169,2020-5,5:45:00,2020,5,19
2020-05-19 6:00:00,2020-05-19,6:00:00,4135001,HmiyD2TTLFNqkNe,23.2813864,21.91976527,0.00431375216,2020-5,6:00:00,2020,5,19
2020-05-19 6:15:00,2020-05-19,6:15:00,4135001,HmiyD2TTLFNqkNe,23.34448021,22.34245743,0.0096971221,2020-5,6:15:00,2020,5,19
2020-05-19 6:30:00,2020-05-19,6:30:00,4135001,HmiyD2TTLFNqkNe,23.42726453,22.55323487,0.01265007333,2020-5,6:30:00,2020,5,19
2020-05-19 6:45:00,2020-05-19,6:45:00,4135001,HmiyD2TTLFNqkNe,23.5877664,22.9655782,0.04675224233,2020-5,6:45:00,2020,5,19
2020-05-19 7:00:00,2020-05-19,7:00:00,4135001,HmiyD2TTLFNqkNe,24.034554,24.97640393,0.1720124637,2020-5,7:00:00,2020,5,19
2020-05-19 7:15:00,2020-05-19,7:15:00,4135001,HmiyD2TTLFNqkNe,24.50535293,27.03367107,0.1875066193,2020-5,7:15:00,2020,5,19
2020-05-19 7:30:00,2020-05-19,7:30:00,4135001,HmiyD2TTLFNqkNe,24.80741787,29.58163647,0.18865498,2020-5,7:30:00,2020,5,19
2020-05-19 7:45:00,2020-05-19,7:45:00,4135001,HmiyD2TTLFNqkNe,25.04675513,31.10614627,0.2351156387,2020-5,7:45:00,2020,5,19
2020-05-19 8:00:00,2020-05-19,8:00:00,4135001,HmiyD2TTLFNqkNe,25.17937227,30.78227753,0.1312115527,2020-5,8:00:00,2020,5,19
2020-05-19 8:15:00,2020-05-19,8:15:00,4135001,HmiyD2TTLFNqkNe,25.18879693,30.10746564,0.1940915443,2020-5,8:15:00,2020,5,19
2020-05-19 8:30:00,2020-05-19,8:30:00,4135001,HmiyD2TTLFNqkNe,25.61507167,33.97249173,0.2977888,2020-5,8:30:00,2020,5,19
2020-05-19 8:45:00,2020-05-19,8:45:00,4135001,HmiyD2TTLFNqkNe,25.79166053,34.81573467,0.2735150473,2020-5,8:45:00,2020,5,19
2020-05-19 9:00:00,2020-05-19,9:00:00,4135001,HmiyD2TTLFNqkNe,26.1215332,36.85808507,0.386892012,2020-5,9:00:00,2020,5,19
2020-05-19 9:15:00,2020-05-19,9:15:00,4135001,HmiyD2TTLFNqkNe,26.49552187,39.63697713,0.4241181027,2020-5,9:15:00,2020,5,19
2020-05-19 9:30:00,2020-05-19,9:30:00,4135001,HmiyD2TTLFNqkNe,27.32275993,45.7407144,0.6465474887,2020-5,9:30:00,2020,5,19
2020-05-19 9:45:00,2020-05-19,9:45:00,4135001,HmiyD2TTLFNqkNe,27.51964327,46.13010867,0.5261106153,2020-5,9:45:00,2020,5,19
2020-05-19 10:00:00,2020-05-19,10:00:00,4135001,HmiyD2TTLFNqkNe,27.60525313,43.14886267,0.4921659633,2020-5,10:00:00,2020,5,19
2020-05-19 10:15:00,2020-05-19,10:15:00,4135001,HmiyD2TTLFNqkNe,27.712921,43.05118657,0.5924935807,2020-5,10:15:00,2020,5,19
2020-05-19 10:30:00,2020-05-19,10:30:00,4135001,HmiyD2TTLFNqkNe,27.89099327,44.39553447,0.5110362213,2020-5,10:30:00,2020,5,19
2020-05-19 10:45:00,2020-05-19,10:45:00,4135001,HmiyD2TTLFNqkNe,27.81567373,43.8632324,0.601559176,2020-5,10:45:00,2020,5,19
2020-05-19 11:00:00,2020-05-19,11:00:00,4135001,HmiyD2TTLFNqkNe,28.1994974,48.01419867,0.813000858,2020-5,11:00:00,2020,5,19
2020-05-19 11:15:00,2020-05-19,11:15:00,4135001,HmiyD2TTLFNqkNe,28.47857053,47.685272,0.499473274,2020-5,11:15:00,2020,5,19
2020-05-19 11:30:00,2020-05-19,11:30:00,4135001,HmiyD2TTLFNqkNe,28.08173375,40.72512413,0.283390025,2020-5,11:30:00,2020,5,19
2020-05-19 12:30:00,2020-05-19,12:30:00,4135001,HmiyD2TTLFNqkNe,29.64466367,49.07784,0.73832813,2020-5,12:30:00,2020,5,19
2020-05-19 12:45:00,2020-05-19,12:45:00,4135001,HmiyD2TTLFNqkNe,29.9514374,51.4083098,0.835832152,2020-5,12:45:00,2020,5,19
2020-05-19 13:00:00,2020-05-19,13:00:00,4135001,HmiyD2TTLFNqkNe,30.1058454,51.84774173,0.7019433013,2020-5,13:00:00,2020,5,19
2020-05-19 13:15:00,2020-05-19,13:15:00,4135001,HmiyD2TTLFNqkNe,29.9082072,49.460659,0.5473548467,2020-5,13:15:00,2020,5,19
2020-05-19 13:30:00,2020-05-19,13:30:00,4135001,HmiyD2TTLFNqkNe,29.60315553,44.5125144,0.5306936493,2020-5,13:30:00,2020,5,19
2020-05-19 13:45:00,2020-05-19,13:45:00,4135001,HmiyD2TTLFNqkNe,29.98547573,48.13686327,0.721258494,2020-5,13:45:00,2020,5,19
2020-05-19 14:00:00,2020-05-19,14:00:00,4135001,HmiyD2TTLFNqkNe,29.9116638,49.1889056,0.6448023653,2020-5,14:00:00,2020,5,19
2020-05-19 14:15:00,2020-05-19,14:15:00,4135001,HmiyD2TTLFNqkNe,30.11147636,49.456279,0.6824211164,2020-5,14:15:00,2020,5,19
2020-05-19 14:30:00,2020-05-19,14:30:00,4135001,HmiyD2TTLFNqkNe,30.29932047,50.3594666,0.730578768,2020-5,14:30:00,2020,5,19
2020-05-19 14:45:00,2020-05-19,14:45:00,4135001,HmiyD2TTLFNqkNe,30.368632,50.099892,0.702796554,2020-5,14:45:00,2020,5,19
2020-05-19 15:00:00,2020-05-19,15:00:00,4135001,HmiyD2TTLFNqkNe,30.22064013,46.65866707,0.527470392,2020-5,15:00:00,2020,5,19
2020-05-19 15:15:00,2020-05-19,15:15:00,4135001,HmiyD2TTLFNqkNe,30.03545133,43.3170714,0.4324710653,2020-5,15:15:00,2020,5,19
2020-05-19 15:30:00,2020-05-19,15:30:00,4135001,HmiyD2TTLFNqkNe,29.78514187,40.8995442,0.4500676047,2020-5,15:30:00,2020,5,19
2020-05-19 15:45:00,2020-05-19,15:45:00,4135001,HmiyD2TTLFNqkNe,29.76168613,40.82955953,0.3798659047,2020-5,15:45:00,2020,5,19
2020-05-19 16:00:00,2020-05-19,16:00:00,4135001,HmiyD2TTLFNqkNe,29.7693278,40.70181653,0.4615756147,2020-5,16:00:00,2020,5,19
2020-05-19 16:15:00,2020-05-19,16:15:00,4135001,HmiyD2TTLFNqkNe,29.91129607,41.1940265,0.3904150371,2020-5,16:15:00,2020,5,19
2020-05-19 16:30:00,2020-05-19,16:30:00,4135001,HmiyD2TTLFNqkNe,29.6577312,39.18270073,0.3286678413,2020-5,16:30:00,2020,5,19
2020-05-19 16:45:00,2020-05-19,16:45:00,4135001,HmiyD2TTLFNqkNe,29.37371827,36.96112067,0.2639367407,2020-5,16:45:00,2020,5,19
2020-05-19 17:00:00,2020-05-19,17:00:00,4135001,HmiyD2TTLFNqkNe,29.09653113,34.4538818,0.189260894,2020-5,17:00:00,2020,5,19
2020-05-19 17:15:00,2020-05-19,17:15:00,4135001,HmiyD2TTLFNqkNe,28.59915553,31.82115473,0.1278067491,2020-5,17:15:00,2020,5,19
2020-05-19 17:30:00,2020-05-19,17:30:00,4135001,HmiyD2TTLFNqkNe,28.11065073,29.98121347,0.08722808,2020-5,17:30:00,2020,5,19
2020-05-19 17:45:00,2020-05-19,17:45:00,4135001,HmiyD2TTLFNqkNe,27.6489196,28.5470478,0.0377508244,2020-5,17:45:00,2020,5,19
2020-05-19 18:00:00,2020-05-19,18:00:00,4135001,HmiyD2TTLFNqkNe,25.0463766,25.42619827,0.001575293843,2020-5,18:00:00,2020,5,19
2020-05-19 18:15:00,2020-05-19,18:15:00,4135001,HmiyD2TTLFNqkNe,23.2004924,22.07221267,0.0003286336507,2020-5,18:15:00,2020,5,19
2020-05-19 18:30:00,2020-05-19,18:30:00,4135001,HmiyD2TTLFNqkNe,22.54317143,20.73624307,0,2020-5,18:30:00,2020,5,19
2020-05-19 18:45:00,2020-05-19,18:45:00,4135001,HmiyD2TTLFNqkNe,22.47501213,20.73757527,1.60E-05,2020-5,18:45:00,2020,5,19
2020-05-19 19:00:00,2020-05-19,19:00:00,4135001,HmiyD2TTLFNqkNe,22.45028487,20.74547933,0,2020-5,19:00:00,2020,5,19
2020-05-19 19:15:00,2020-05-19,19:15:00,4135001,HmiyD2TTLFNqkNe,22.51024367,20.68572393,0,2020-5,19:15:00,2020,5,19
2020-05-19 19:30:00,2020-05-19,19:30:00,4135001,HmiyD2TTLFNqkNe,22.54768473,20.47412927,0,2020-5,19:30:00,2020,5,19
2020-05-19 19:45:00,2020-05-19,19:45:00,4135001,HmiyD2TTLFNqkNe,22.49002507,20.33348573,0,2020-5,19:45:00,2020,5,19
2020-05-19 20:00:00,2020-05-19,20:00:00,4135001,HmiyD2TTLFNqkNe,22.38878387,20.06214393,0,2020-5,20:00:00,2020,5,19
2020-05-19 20:15:00,2020-05-19,20:15:00,4135001,HmiyD2TTLFNqkNe,22.85917553,20.22864187,0,2020-5,20:15:00,2020,5,19
2020-05-19 20:30:00,2020-05-19,20:30:00,4135001,HmiyD2TTLFNqkNe,23.40488067,20.62076813,0,2020-5,20:30:00,2020,5,19
2020-05-19 20:45:00,2020-05-19,20:45:00,4135001,HmiyD2TTLFNqkNe,23.8672628,21.101176,0,2020-5,20:45:00,2020,5,19
2020-05-19 21:00:00,2020-05-19,21:00:00,4135001,HmiyD2TTLFNqkNe,24.02257421,21.44992936,0,2020-5,21:00:00,2020,5,19
2020-05-19 21:15:00,2020-05-19,21:15:00,4135001,HmiyD2TTLFNqkNe,24.0037862,21.4630168,0,2020-5,21:15:00,2020,5,19
2020-05-19 21:30:00,2020-05-19,21:30:00,4135001,HmiyD2TTLFNqkNe,23.94289547,21.38899133,0,2020-5,21:30:00,2020,5,19
2020-05-19 21:45:00,2020-05-19,21:45:00,4135001,HmiyD2TTLFNqkNe,23.8231872,21.24833567,0,2020-5,21:45:00,2020,5,19
2020-05-19 22:00:00,2020-05-19,22:00:00,4135001,HmiyD2TTLFNqkNe,23.6713298,21.18211053,0,2020-5,22:00:00,2020,5,19
2020-05-19 22:15:00,2020-05-19,22:15:00,4135001,HmiyD2TTLFNqkNe,23.7010498,21.558252,0,2020-5,22:15:00,2020,5,19
2020-05-19 22:30:00,2020-05-19,22:30:00,4135001,HmiyD2TTLFNqkNe,23.56072993,21.31796673,0,2020-5,22:30:00,2020,5,19
2020-05-19 22:45:00,2020-05-19,22:45:00,4135001,HmiyD2TTLFNqkNe,23.3931456,21.10627453,0,2020-5,22:45:00,2020,5,19
2020-05-19 23:00:00,2020-05-19,23:00:00,4135001,HmiyD2TTLFNqkNe,23.23081673,20.72144773,0,2020-5,23:00:00,2020,5,19
2020-05-19 23:15:00,2020-05-19,23:15:00,4135001,HmiyD2TTLFNqkNe,22.91665021,20.36806814,0,2020-5,23:15:00,2020,5,19
2020-05-19 23:30:00,2020-05-19,23:30:00,4135001,HmiyD2TTLFNqkNe,22.7879172,20.3267742,0,2020-5,23:30:00,2020,5,19
2020-05-19 23:45:00,2020-05-19,23:45:00,4135001,HmiyD2TTLFNqkNe,22.63849287,20.2964478,0,2020-5,23:45:00,2020,5,19
2020-05-20 0:00:00,2020-05-20,0:00:00,4135001,HmiyD2TTLFNqkNe,22.46528513,20.11112267,0,2020-5,0:00:00,2020,5,20
2020-05-20 0:15:00,2020-05-20,0:15:00,4135001,HmiyD2TTLFNqkNe,22.2552064,20.1101744,0,2020-5,0:15:00,2020,5,20
2020-05-20 0:30:00,2020-05-20,0:30:00,4135001,HmiyD2TTLFNqkNe,22.21713867,20.21119187,0,2020-5,0:30:00,2020,5,20
2020-05-20 0:45:00,2020-05-20,0:45:00,4135001,HmiyD2TTLFNqkNe,22.22257087,20.01264653,0,2020-5,0:45:00,2020,5,20
2020-05-20 1:00:00,2020-05-20,1:00:00,4135001,HmiyD2TTLFNqkNe,22.19119053,20.03607173,0,2020-5,1:00:00,2020,5,20
2020-05-20 1:15:00,2020-05-20,1:15:00,4135001,HmiyD2TTLFNqkNe,22.18174964,19.99805779,0,2020-5,1:15:00,2020,5,20
2020-05-20 1:30:00,2020-05-20,1:30:00,4135001,HmiyD2TTLFNqkNe,22.11587533,19.7206116,0,2020-5,1:30:00,2020,5,20
2020-05-20 1:45:00,2020-05-20,1:45:00,4135001,HmiyD2TTLFNqkNe,22.15591827,19.79517013,0,2020-5,1:45:00,2020,5,20
2020-05-20 2:00:00,2020-05-20,2:00:00,4135001,HmiyD2TTLFNqkNe,22.17514033,19.72852167,0,2020-5,2:00:00,2020,5,20
2020-05-20 2:15:00,2020-05-20,2:15:00,4135001,HmiyD2TTLFNqkNe,21.9675416,19.43995967,0,2020-5,2:15:00,2020,5,20
2020-05-20 2:30:00,2020-05-20,2:30:00,4135001,HmiyD2TTLFNqkNe,21.9609742,19.38235853,0,2020-5,2:30:00,2020,5,20
2020-05-20 2:45:00,2020-05-20,2:45:00,4135001,HmiyD2TTLFNqkNe,21.9418578,19.3043924,0,2020-5,2:45:00,2020,5,20
2020-05-20 3:00:00,2020-05-20,3:00:00,4135001,HmiyD2TTLFNqkNe,21.921218,19.33031207,0,2020-5,3:00:00,2020,5,20
2020-05-20 3:15:00,2020-05-20,3:15:00,4135001,HmiyD2TTLFNqkNe,22.00941686,19.45787921,0,2020-5,3:15:00,2020,5,20
2020-05-20 3:30:00,2020-05-20,3:30:00,4135001,HmiyD2TTLFNqkNe,22.00979013,19.52385047,0,2020-5,3:30:00,2020,5,20
2020-05-20 3:45:00,2020-05-20,3:45:00,4135001,HmiyD2TTLFNqkNe,22.108852,19.497703,0,2020-5,3:45:00,2020,5,20
2020-05-20 4:00:00,2020-05-20,4:00:00,4135001,HmiyD2TTLFNqkNe,22.13360207,19.5210266,0,2020-5,4:00:00,2020,5,20
2020-05-20 4:15:00,2020-05-20,4:15:00,4135001,HmiyD2TTLFNqkNe,22.15695393,19.55076907,0,2020-5,4:15:00,2020,5,20
2020-05-20 4:30:00,2020-05-20,4:30:00,4135001,HmiyD2TTLFNqkNe,22.11961067,19.46474613,0,2020-5,4:30:00,2020,5,20
2020-05-20 4:45:00,2020-05-20,4:45:00,4135001,HmiyD2TTLFNqkNe,22.07885747,19.3471294,0,2020-5,4:45:00,2020,5,20
2020-05-20 5:00:00,2020-05-20,5:00:00,4135001,HmiyD2TTLFNqkNe,21.985909,19.16896553,0,2020-5,5:00:00,2020,5,20
2020-05-20 5:15:00,2020-05-20,5:15:00,4135001,HmiyD2TTLFNqkNe,22.0098816,19.14583533,0,2020-5,5:15:00,2020,5,20
2020-05-20 5:30:00,2020-05-20,5:30:00,4135001,HmiyD2TTLFNqkNe,21.88361693,18.82454336,0,2020-5,5:30:00,2020,5,20
2020-05-20 5:45:00,2020-05-20,5:45:00,4135001,HmiyD2TTLFNqkNe,21.50681967,18.49234007,1.47E-05,2020-5,5:45:00,2020,5,20
2020-05-20 6:00:00,2020-05-20,6:00:00,4135001,HmiyD2TTLFNqkNe,21.3480144,18.81170033,0.009011726093,2020-5,6:00:00,2020,5,20
2020-05-20 6:15:00,2020-05-20,6:15:00,4135001,HmiyD2TTLFNqkNe,21.70994887,19.53730067,0.03210555473,2020-5,6:15:00,2020,5,20
2020-05-20 6:30:00,2020-05-20,6:30:00,4135001,HmiyD2TTLFNqkNe,21.99652107,20.09438087,0.05103810273,2020-5,6:30:00,2020,5,20
2020-05-20 6:45:00,2020-05-20,6:45:00,4135001,HmiyD2TTLFNqkNe,22.1559958,20.62310193,0.07139163547,2020-5,6:45:00,2020,5,20
2020-05-20 7:00:00,2020-05-20,7:00:00,4135001,HmiyD2TTLFNqkNe,22.4990804,21.7430604,0.1320388563,2020-5,7:00:00,2020,5,20
2020-05-20 7:15:00,2020-05-20,7:15:00,4135001,HmiyD2TTLFNqkNe,22.93633213,23.89643347,0.1989128933,2020-5,7:15:00,2020,5,20
2020-05-20 7:30:00,2020-05-20,7:30:00,4135001,HmiyD2TTLFNqkNe,23.43454843,26.33118107,0.2640124179,2020-5,7:30:00,2020,5,20
2020-05-20 7:45:00,2020-05-20,7:45:00,4135001,HmiyD2TTLFNqkNe,23.92114047,28.7693056,0.325195026,2020-5,7:45:00,2020,5,20
2020-05-20 8:00:00,2020-05-20,8:00:00,4135001,HmiyD2TTLFNqkNe,24.47114867,31.939571,0.3905848053,2020-5,8:00:00,2020,5,20
2020-05-20 8:15:00,2020-05-20,8:15:00,4135001,HmiyD2TTLFNqkNe,25.12465207,35.99217127,0.4379202793,2020-5,8:15:00,2020,5,20
2020-05-20 8:30:00,2020-05-20,8:30:00,4135001,HmiyD2TTLFNqkNe,25.5624634,38.25235613,0.498367802,2020-5,8:30:00,2020,5,20
2020-05-20 8:45:00,2020-05-20,8:45:00,4135001,HmiyD2TTLFNqkNe,26.21255687,40.39654947,0.5104697813,2020-5,8:45:00,2020,5,20
2020-05-20 9:00:00,2020-05-20,9:00:00,4135001,HmiyD2TTLFNqkNe,26.4731404,41.65764953,0.5750738047,2020-5,9:00:00,2020,5,20
2020-05-20 9:15:00,2020-05-20,9:15:00,4135001,HmiyD2TTLFNqkNe,26.9201314,43.72293527,0.6102461507,2020-5,9:15:00,2020,5,20
2020-05-20 9:30:00,2020-05-20,9:30:00,4135001,HmiyD2TTLFNqkNe,27.20111693,44.10720627,0.6374122793,2020-5,9:30:00,2020,5,20
2020-05-20 9:45:00,2020-05-20,9:45:00,4135001,HmiyD2TTLFNqkNe,27.84349714,46.54200971,0.7001427807,2020-5,9:45:00,2020,5,20
2020-05-20 10:00:00,2020-05-20,10:00:00,4135001,HmiyD2TTLFNqkNe,28.0775878,48.34034807,0.7516814453,2020-5,10:00:00,2020,5,20
2020-05-20 10:15:00,2020-05-20,10:15:00,4135001,HmiyD2TTLFNqkNe,28.2830628,49.19147753,0.8096695787,2020-5,10:15:00,2020,5,20
2020-05-20 10:30:00,2020-05-20,10:30:00,4135001,HmiyD2TTLFNqkNe,28.75250447,51.54958113,0.8091504293,2020-5,10:30:00,2020,5,20
2020-05-20 10:45:00,2020-05-20,10:45:00,4135001,HmiyD2TTLFNqkNe,28.98598433,51.4764992,0.81481982,2020-5,10:45:00,2020,5,20
2020-05-20 11:00:00,2020-05-20,11:00:00,4135001,HmiyD2TTLFNqkNe,29.31593827,52.12607433,0.8488509207,2020-5,11:00:00,2020,5,20
2020-05-20 11:15:00,2020-05-20,11:15:00,4135001,HmiyD2TTLFNqkNe,29.73526193,53.64847207,0.9000696607,2020-5,11:15:00,2020,5,20
2020-05-20 11:30:00,2020-05-20,11:30:00,4135001,HmiyD2TTLFNqkNe,29.88298327,54.3455892,0.93859401,2020-5,11:30:00,2020,5,20
2020-05-20 11:45:00,2020-05-20,11:45:00,4135001,HmiyD2TTLFNqkNe,30.19451907,56.65431327,0.9129294213,2020-5,11:45:00,2020,5,20
2020-05-20 12:00:00,2020-05-20,12:00:00,4135001,HmiyD2TTLFNqkNe,30.52134807,56.80053313,0.9661854567,2020-5,12:00:00,2020,5,20
2020-05-20 12:15:00,2020-05-20,12:15:00,4135001,HmiyD2TTLFNqkNe,30.92911621,58.69564164,0.9751613036,2020-5,12:15:00,2020,5,20
2020-05-20 12:30:00,2020-05-20,12:30:00,4135001,HmiyD2TTLFNqkNe,31.2991598,59.36714047,0.9678900893,2020-5,12:30:00,2020,5,20
2020-05-20 12:45:00,2020-05-20,12:45:00,4135001,HmiyD2TTLFNqkNe,31.34249067,58.6883928,0.9669222093,2020-5,12:45:00,2020,5,20
2020-05-20 13:00:00,2020-05-20,13:00:00,4135001,HmiyD2TTLFNqkNe,31.39369707,56.83325393,0.89780282,2020-5,13:00:00,2020,5,20
2020-05-20 13:15:00,2020-05-20,13:15:00,4135001,HmiyD2TTLFNqkNe,31.52517982,56.27651418,0.9024616809,2020-5,13:15:00,2020,5,20
2020-05-20 17:30:00,2020-05-20,17:30:00,4135001,HmiyD2TTLFNqkNe,29.3095095,31.839508,0.136164155,2020-5,17:30:00,2020,5,20
2020-05-20 17:45:00,2020-05-20,17:45:00,4135001,HmiyD2TTLFNqkNe,28.99113573,31.0937296,0.1119324913,2020-5,17:45:00,2020,5,20
2020-05-20 18:00:00,2020-05-20,18:00:00,4135001,HmiyD2TTLFNqkNe,28.52429807,29.6948792,0.06013206127,2020-5,18:00:00,2020,5,20
2020-05-20 18:15:00,2020-05-20,18:15:00,4135001,HmiyD2TTLFNqkNe,27.9674928,27.48501573,0.02635290647,2020-5,18:15:00,2020,5,20
2020-05-20 18:30:00,2020-05-20,18:30:00,4135001,HmiyD2TTLFNqkNe,27.51042893,25.83340653,0.004733931834,2020-5,18:30:00,2020,5,20
2020-05-20 18:45:00,2020-05-20,18:45:00,4135001,HmiyD2TTLFNqkNe,27.11209979,24.68879464,9.92E-05,2020-5,18:45:00,2020,5,20
2020-05-20 19:00:00,2020-05-20,19:00:00,4135001,HmiyD2TTLFNqkNe,26.715222,24.04706413,0,2020-5,19:00:00,2020,5,20
2020-05-20 19:15:00,2020-05-20,19:15:00,4135001,HmiyD2TTLFNqkNe,26.32090453,23.7664206,0,2020-5,19:15:00,2020,5,20
2020-05-20 19:30:00,2020-05-20,19:30:00,4135001,HmiyD2TTLFNqkNe,26.05849193,23.3778504,0,2020-5,19:30:00,2020,5,20
2020-05-20 19:45:00,2020-05-20,19:45:00,4135001,HmiyD2TTLFNqkNe,25.84102367,23.00669147,0,2020-5,19:45:00,2020,5,20
2020-05-20 20:00:00,2020-05-20,20:00:00,4135001,HmiyD2TTLFNqkNe,25.68150633,22.6908204,0,2020-5,20:00:00,2020,5,20
2020-05-20 20:15:00,2020-05-20,20:15:00,4135001,HmiyD2TTLFNqkNe,25.51622313,22.42902427,0,2020-5,20:15:00,2020,5,20
2020-05-20 20:30:00,2020-05-20,20:30:00,4135001,HmiyD2TTLFNqkNe,25.28251947,22.43654993,0,2020-5,20:30:00,2020,5,20
2020-05-20 20:45:00,2020-05-20,20:45:00,4135001,HmiyD2TTLFNqkNe,25.09930633,22.31530367,0,2020-5,20:45:00,2020,5,20
2020-05-20 21:00:00,2020-05-20,21:00:00,4135001,HmiyD2TTLFNqkNe,24.91609843,22.040122,0,2020-5,21:00:00,2020,5,20
2020-05-20 21:15:00,2020-05-20,21:15:00,4135001,HmiyD2TTLFNqkNe,24.82086373,22.0092996,0,2020-5,21:15:00,2020,5,20
2020-05-20 21:30:00,2020-05-20,21:30:00,4135001,HmiyD2TTLFNqkNe,24.7004862,21.87760213,0,2020-5,21:30:00,2020,5,20
2020-05-20 21:45:00,2020-05-20,21:45:00,4135001,HmiyD2TTLFNqkNe,24.49919564,21.57032993,0,2020-5,21:45:00,2020,5,20
2020-05-20 22:00:00,2020-05-20,22:00:00,4135001,HmiyD2TTLFNqkNe,24.3762818,21.52067467,0,2020-5,22:00:00,2020,5,20
2020-05-20 22:15:00,2020-05-20,22:15:00,4135001,HmiyD2TTLFNqkNe,24.23611047,21.519643,0,2020-5,22:15:00,2020,5,20
2020-05-20 22:30:00,2020-05-20,22:30:00,4135001,HmiyD2TTLFNqkNe,24.14549036,21.462666,0,2020-5,22:30:00,2020,5,20
2020-05-20 22:45:00,2020-05-20,22:45:00,4135001,HmiyD2TTLFNqkNe,24.003129,21.26999327,0,2020-5,22:45:00,2020,5,20
2020-05-20 23:00:00,2020-05-20,23:00:00,4135001,HmiyD2TTLFNqkNe,23.830852,21.02411757,0,2020-5,23:00:00,2020,5,20
2020-05-20 23:15:00,2020-05-20,23:15:00,4135001,HmiyD2TTLFNqkNe,23.70116167,20.78639927,0,2020-5,23:15:00,2020,5,20
2020-05-20 23:30:00,2020-05-20,23:30:00,4135001,HmiyD2TTLFNqkNe,23.58962557,20.5728825,0,2020-5,23:30:00,2020,5,20
2020-05-20 23:45:00,2020-05-20,23:45:00,4135001,HmiyD2TTLFNqkNe,23.56900886,20.62210293,0,2020-5,23:45:00,2020,5,20
2020-05-21 0:00:00,2020-05-21,0:00:00,4135001,HmiyD2TTLFNqkNe,23.4973816,20.584137,0,2020-5,0:00:00,2020,5,21
2020-05-21 0:15:00,2020-05-21,0:15:00,4135001,HmiyD2TTLFNqkNe,23.228943,20.230347,0,2020-5,0:15:00,2020,5,21
2020-05-21 0:30:00,2020-05-21,0:30:00,4135001,HmiyD2TTLFNqkNe,23.20451833,20.17994167,0,2020-5,0:30:00,2020,5,21
2020-05-21 7:45:00,2020-05-21,7:45:00,4135001,HmiyD2TTLFNqkNe,23.53055364,30.40324264,0.3223960491,2020-5,7:45:00,2020,5,21
2020-05-21 8:00:00,2020-05-21,8:00:00,4135001,HmiyD2TTLFNqkNe,23.96825553,33.11916907,0.3646781813,2020-5,8:00:00,2020,5,21
2020-05-21 8:15:00,2020-05-21,8:15:00,4135001,HmiyD2TTLFNqkNe,24.44770507,36.010386,0.396035358,2020-5,8:15:00,2020,5,21
2020-05-21 8:30:00,2020-05-21,8:30:00,4135001,HmiyD2TTLFNqkNe,25.05856327,39.48617747,0.4540012587,2020-5,8:30:00,2020,5,21
